Root_ID	Top_in_out_region	Community_labels	Predicted_NT_type	Predicted_NT_confidence	Verified_NT_type	Verified_Neuropeptide	Body_Part	Function	Flow	Super_Class	Class	Sub_Class	Hemilineage	Nerve	Soma_side	Primary_Cell_Type	Alternative_Cell_Types	Cable_length_nm	Surface_area_nm^2	Volume_nm^3
720575941498917601	T3_METANM	_	GABA	0.75	_	_	hind_leg	proprioception	afferent	sensory	orphan_neuron	hind_leg_orphan_neuron	_	left_metathoracic_leg_nerve	left	SNppxx	SNppxx	_	_	_
720575941498919547	ME.AOTU	soma_in_brain	ACH	0.74	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941498920098	MB_CA.MB_VL	CNS_neuron_soma_in_brain	DA	0.61	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCab	MBp4	_	left	KCab	KCab	_	_	_
720575941498921851	LO	CB3821_CNS_neuron_soma_in_brain	GABA	0.4	_	_	_	_	intrinsic	optic_lobe_intrinsic	lobula_medulla_amacrine	_	_	_	right	LMa1	LMa1	_	_	_
720575941498922146	MB_CA	soma_in_brain	_	_	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCg	MBp2	_	right	KCg-m	KCg-m	_	_	_
720575941498923489	CRE	soma_in_brain	ACH	0.57	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	AOTUv4_dorsal	_	right	CB2088	CB2088	_	_	_
720575941498925986	FB	CB.FB8B1_soma_in_brain	GLUT	0.86	_	Proc	_	_	intrinsic	central_brain_intrinsic	central_complex_input_neuron	FB_tangential	DM6_dorso_medial	_	left	FB8C	FB8C	_	_	_
720575941498929121	ME.LO	soma_in_brain	ACH	0.97	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941498930299	ME	soma_in_brain	GABA	0.8	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941498932347	T2_MESONM	soma_in_VNC	ACH	0.77	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_restricted	04B	_	right	IN04B027	IN04B027	_	_	_
720575941498932642	CRE.MB_ML	soma_in_brain	DA	0.88	dopamine	_	_	_	intrinsic	central_brain_intrinsic	mushroom_body_dopaminergic_neuron	PAM_dopaminergic_neuron	CREa1_dorsal	_	left	PAM08	PAM08	_	_	_
720575941498933729	T3_METANM	soma_in_VNC	ACH	0.83	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_ipsilateral_restricted	03A	_	left	IN03A007	IN03A007	_	_	_
720575941498935675	LO	soma_in_brain	ACH	0.81	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941498935777	INTTCT	soma_in_VNC	GABA	0.97	_	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	27X	_	left	IN27X014	IN27X014	_	_	_
720575941498936033	T3_METANM	soma_in_VNC	ACH	0.84	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_restricted	03A	_	left	IN03A077	IN03A077	_	_	_
720575941498937161	SIP.SCL	SLPad1_anterior_12_22_30_5_soma_in_brain	DA	0.35	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SLPad1_anterior	_	left	SLPad1_anterior_12	SLPad1_anterior_12	_	_	_
720575941498940539	PVLP	soma_in_brain	ACH	0.89	acetylcholine	_	_	_	intrinsic	visual_projection	lobula_plate_lobula_columnar	_	VPNd1	_	left	LPLC2	LPLC2	_	_	_
720575941498944891	ME	soma_in_brain	GABA	0.85	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941498946529	ANM.NO_CONS	innervates_abdomen_innervates_right_side_of_body	_	_	_	_	abdomen	_	efferent	motor	abdomen_motor_neuron	_	_	abdominal_nerve_trunk	right	_	_	_	_	_
720575941498947145	ME.LO	soma_in_brain	ACH	0.92	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941498947297	WTCT	ascending_sensory_neuron	ACH	0.81	_	_	wing	mechanical_strain_proprioception	afferent	sensory_ascending	campaniform_sensillum_neuron	_	_	right_anterior_dorsal_mesothoracic_nerve	right	SApp21	SApp21	_	_	_
720575941498947401	T3_METANM	_	GABA	0.7	_	_	hind_leg	tactile	afferent	sensory	bristle_neuron	hind_leg_bristle_neuron	_	left_metathoracic_leg_nerve	left	SNta38	SNta38	_	_	_
720575941498948425	WTCT.UNASSIGNED	soma_in_VNC	ACH	0.89	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	19B	_	right	dMS10	dMS10	_	_	_
720575941498948681	T1_PRONM	soma_in_VNC	GABA	0.99	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_ipsilateral_restricted	01B	_	right	IN01B027	IN01B027	_	_	_
720575941498950050	SMP.NO_CONS	soma_in_brain	DA	0.69	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	CREl1	_	right	CB2719	CB2719	_	_	_
720575941498950562	PLP.SCL	soma_in_brain	GLUT	0.92	_	AstC_Dh44	_	_	intrinsic	visual_projection	circadian_neuron	APDN3	SLPpl1	_	right	LMTe01	LMTe01	_	_	_
720575941498950881	ANM	SNxx12	ACH	0.6	_	_	abdomen	tactile	afferent	sensory	bristle_neuron	abdominal_terminalia_bristle	_	abdominal_nerve_trunk	right	SNxx07	SNxx07	_	_	_
720575941498951291	ME	soma_in_brain	ACH	0.84	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941498952673	T2_MVAC	soma_in_VNC	GABA	0.98	gaba	_	_	proprioception	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_ipsilateral_restricted	09A	_	left	IN09A039	IN09A039	_	_	_
720575941498953890	AL	soma_in_brain	GLUT	0.9	_	_	_	_	intrinsic	central_brain_intrinsic	antennal_lobe_local_neuron	_	ALv2	_	left	CB2345	CB2345	_	_	_
720575941498958409	ANM	soma_in_VNC	SER	0.75	_	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_restricted	_	_	left	INXXX290	INXXX290	_	_	_
720575941498958665	T3_METANM	soma_in_VNC	GABA	0.98	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_ipsilateral_restricted	19A	_	left	IN19A059	IN19A059	_	_	_
720575941498960546	T1_PRONM	innervates_T1_leg_innervates_left_side_of_body_innervates_leg	ACH	0.39	_	_	front_leg	leg_motor_move_coxa_anterior	efferent	motor	leg_motor_neuron	front_leg_motor_neuron	_	left_dorsal_prothoracic_nerve	left	tergopleural_promotor_pleural_promotor	tergopleural_promotor_pleural_promotor	_	_	_
720575941498961058	SPS	soma_in_brain	ACH	0.88	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPp2	_	right	PS208b	PS208b	_	_	_
720575941498963618	AMMC	soma_in_brain	GABA	0.94	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	MD3	_	left	CB1038	CB1038	_	_	_
720575941498963937	NO_CONS	_	_	_	_	_	interommatidial	tactile	afferent	sensory	bristle_neuron	interommatidial_bristle_neuron	_	left_eye_nerve	left	BM_InOm	BM_InOm	_	_	_
720575941498965577	ANM	soma_in_VNC	GABA	0.98	_	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_restricted	_	_	left	INXXX443	INXXX443	_	_	_
720575941498965883	ME.LO	soma_in_brain	ACH	0.85	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941498965985	T3_METANM	soma_in_VNC	GABA	0.98	_	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	_	_	right	INXXX359	INXXX359	_	_	_
720575941498966497	T3_METANM	soma_in_VNC	ACH	0.81	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_restricted	04B	_	left	IN04B064	IN04B064	_	_	_
720575941498967675	ME.LOP	soma_in_brain	ACH	0.71	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941498971105	HTCT	glia_soma_in_VNC	GABA	0.98	_	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	ventral_nerve_cord_dorsal	ventral_nerve_cord_ipsilateral_interconnecting	17B	_	right	IN17B004	IN17B004	_	_	_
720575941498971977	ANM	soma_in_VNC	GABA	0.89	_	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	ventral_nerve_cord_serially_convergent	ventral_nerve_cord_bilateral_interconnecting	_	_	right	INXXX161	INXXX161	_	_	_
720575941498972539	PRW	soma_in_brain	ACH	0.62	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	putative_primary	_	left	CB0883	CB0883	_	_	_
720575941498974025	LO.LOP	soma_in_brain	ACH	0.9	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941498974433	T2_MESONM	soma_in_VNC	GABA	0.97	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	single_leg_neuromere	ventral_nerve_cord_contralateral_restricted	13B	_	left	IN13B012	IN13B012	_	_	_
720575941498976891	ME	soma_in_brain	GLUT	0.72	_	_	_	_	intrinsic	visual_projection	medulla_medulla	_	VPNl&d1_lateral	_	left	MeMe_e07	MeMe_e07	_	_	_
720575941498978210	AVLP	soma_in_brain	ACH	0.58	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPl&p2_posterior	_	left	CB1932	CB1932	_	_	_
720575941498979145	T2_MESONM.VES	AN_GNG_VES_10_soma_in_VNC	ACH	0.97	acetylcholine	_	_	_	intrinsic	ascending	ascending_neuron	_	08B	_	left	AN08B100	AN08B100	_	_	_
720575941498979657	ANM	soma_in_VNC	GLUT	0.94	glutamate	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_restricted	02A	_	left	IN02A054	IN02A054	_	_	_
720575941498983074	AL	soma_in_brain	GLUT	0.67	_	_	_	_	intrinsic	central_brain_intrinsic	antennal_lobe_local_neuron	_	ALv2	_	right	v2LN46b	v2LN46b	_	_	_
720575941498983497	AMNP.T3_METANM	soma_in_VNC	ACH	0.81	_	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	_	_	left	INXXX011	INXXX011	_	_	_
720575941498984059	ME.LO	soma_in_brain	_	_	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941498984161	T1_PRONM	CNS_neuron_DNxl114_soma_in_brain	GABA	0.93	_	_	_	_	intrinsic	descending	descending_neuron	_	_	_	left	DNxl114	DNge153_DNxl114	_	_	_
720575941498984521	T1_MVAC.T2_MVAC	soma_in_VNC	GABA	0.99	_	_	_	proprioception	intrinsic	ventral_nerve_cord_intrinsic	ventral_nerve_cord_serially_convergent	ventral_nerve_cord_bilateral_interconnecting	_	_	left	INXXX007	INXXX007	_	_	_
720575941498984777	T2_MESONM	_	ACH	0.59	_	_	middle_leg	tactile	afferent	sensory	bristle_neuron	middle_leg_bristle_neuron	_	left_mesothoracic_leg_nerve	left	SNta37	SNta37	_	_	_
720575941498985033	LTCT.T2_MESONM	soma_in_VNC	ACH	0.99	acetylcholine	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	07B	_	left	IN07B065	IN07B065	_	_	_
720575941498987938	LO	soma_in_brain	ACH	0.62	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	VPNp3	_	right	LC21	LC21	_	_	_
720575941498988873	HTCT	_	ACH	0.78	_	_	haltere	proprioception	afferent	sensory	orphan_neuron	haltere_orphan_neuron	_	left_dorsal_metathoracic_nerve	right	SNpp14	SNpp14	_	_	_
720575941498989897	T3_METANM.ANM	soma_in_VNC	GABA	0.9	gaba	_	_	_	intrinsic	ventral_nerve_cord_intrinsic	_	ventral_nerve_cord_bilateral_interconnecting	19A	_	left	IN19A057	IN19A057	_	_	_
720575941498992865	ME	soma_in_brain	ACH	0.58	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941498993570	PLP	soma_in_brain	GABA	0.67	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPp&l1_posterior	_	right	PLP172	PLP172	_	_	_
720575941498994505	ME	CNS_neuron_soma_in_brain	ACH	0.86	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	medulla_intrinsic	_	_	_	right	Mi1	Mi1	_	_	_
720575941498996193	T1_MVAC.AVLP	AN_AVLP_43_soma_in_VNC	GABA	0.97	_	_	_	_	intrinsic	ascending	ascending_neuron	_	_	_	right	ANXXX148	ANXXX148	_	_	_
720575941498996603	LOP.ME	soma_in_brain	GLUT	0.49	_	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary_y	_	_	_	left	TmY14	TmY14	_	_	_
720575941498996642	IB.SPS	soma_in_brain	GLUT	0.48	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	DM2_or_DM3_posterior	_	left	CL239	CL239	_	_	_
720575941498997251	T1_PRONM	_	GABA	0.61	_	_	front_leg	gustatory_tactile	afferent	sensory	taste_peg_neuron	front_leg_taste_peg_neuron	_	left_prothoracic_leg_nerve	left	SNch07	SNch07	_	_	_
720575941498997473	LO	soma_in_brain	ACH	0.6	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941498998395	IPS.WTCT	CNS_neuron_soma_in_brain	ACH	0.79	_	_	_	_	intrinsic	descending	descending_neuron	_	_	_	right	DNg02	DNg02_DNg02_b	_	_	_
720575941498998753	ME.LO	soma_in_brain	ACH	0.83	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941498999369	FB.SMP	soma_in_brain	DA	0.52	_	_	_	_	intrinsic	central_brain_intrinsic	central_complex_output_neuron	FC	DM1_CX_d2	_	right	FC2B	FC2B	_	_	_
720575941498999777	SLP	soma_in_brain	GLUT	0.68	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SLPal1	_	left	CB2421	CB2421	_	_	_
720575941499003515	NO_CONS	soma_in_brain	GLUT	0.95	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941499003617	GNG	CB2606?_soma_in_brain	SER	0.53	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	putative_primary	_	right	CB0921	CB0921	_	_	_
720575941499005665	AVLP.ICL	_	ACH	0.45	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	DL1_ventral	_	left	CB1552	CB1552	_	_	_
720575941499006433	T1_PRONM	AN_multi_38_soma_in_VNC	ACH	0.93	acetylcholine	_	_	_	intrinsic	ascending	ascending_neuron	_	08B	_	right	AN08B057	AN08B057	_	_	_
720575941499010171	ME	soma_in_brain	ACH	0.65	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941499021129	PVLP	soma_in_brain	ACH	0.77	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	_	_	left	LC12	LC12	_	_	_
720575941499021897	ME.LO	CNS_neuron_soma_in_brain	ACH	0.98	_	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm21	Tm21	_	_	_
720575941499022049	T2_MESONM	AN_GNG_SAD_12_soma_in_VNC	ACH	0.77	acetylcholine	_	_	_	intrinsic	ascending	ascending_neuron	_	17A	_	right	AN17A002	AN17A002	_	_	_
720575941499022305	AL	_	ACH	1.0	acetylcholine	_	antenna	alcoholic_fermentation_volatile_olfactory	afferent	sensory	olfactory_receptor_neuron	antenna_olfactory_receptor_neuron	_	right_antennal_nerve	right	ORN_VA2	ORN_VA2	_	_	_
720575941499025314	MB_CA.NO_CONS	soma_in_brain	_	_	_	_	_	_	_	_	_	_	_	_	right	_	_	_	_	_
720575941499027169	AL	soma_in_brain	GABA	0.85	_	_	_	_	intrinsic	central_brain_intrinsic	antennal_lobe_local_neuron	_	ALl1_dorsal	_	right	CB1546	CB1546	_	_	_
720575941499027273	CRE	soma_in_brain	DA	0.45	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	putative_primary	_	left	CRE005	CRE005	_	_	_
720575941499027618	MB_CA.MB_ML	CNS_neuron_soma_in_brain	DA	0.64	acetylcholine	_	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCapbp	MBp2	_	left	KCapbp-ap2	KCapbp-ap2	_	_	_
720575941499027681	AL	soma_in_brain	ACH	0.9	_	_	_	_	intrinsic	central_brain_intrinsic	antennal_lobe_projection_neuron	uniglomerular_projection_neuron	ALad1	_	left	DC3_adPN	DC3_adPN	_	_	_
720575941499028859	ME	soma_in_brain	ACH	0.9	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941499029371	ME	soma_in_brain	GLUT	0.92	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941499030601	ME.PLP	soma_in_brain	ACH	0.7	_	_	_	_	intrinsic	visual_projection	medulla_tangential	_	_	_	right	MTe51	MTe51	_	_	_
720575941499031881	SCL.LH	soma_in_brain	GLUT	0.84	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	putative_primary	_	left	CB0510	CB0510	_	_	_
720575941499034786	LTCT.UNASSIGNED	AN08B097_soma_in_VNC	ACH	0.93	_	_	_	_	intrinsic	ascending	ascending_neuron	_	_	_	left	AN08B099	AN08B099	_	_	_
720575941499035554	GNG.AMMC	soma_in_brain	GABA	0.95	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	LB3	_	left	CB1918	CB1918	_	_	_
720575941499036489	ME	CNS_neuron_soma_in_brain	ACH	0.76	acetylcholine	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary	_	_	_	right	Tm16	Tm16	_	_	_
720575941499036578	AL	soma_in_brain	ACH	0.61	_	_	_	_	intrinsic	central_brain_intrinsic	antennal_lobe_projection_neuron	multiglomerular_projection_neuron	ALlv1	_	right	M_lvPNm28	M_lvPNm28	_	_	_
720575941499036897	SLP.FLA	soma_in_brain	ACH	0.38	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	_	_	right	SLP213	SLP213	_	_	_
720575941499037257	LH.SLP	soma_in_brain	GLUT	0.39	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	LHp2	_	left	CB3248	CB3248	_	_	_
720575941499038114	MB_CA.MB_ML	CNS_neuron_soma_in_brain	DA	0.6	acetylcholine	sNPF	_	_	intrinsic	central_brain_intrinsic	kenyon_cell	KCab	MBp4	_	right	KCab	KCab	_	_	_
720575941499038537	AL	_	ACH	0.91	_	_	_	_	afferent	sensory	_	_	_	left_antennal_nerve	left	vLN28	vLN28_vLN29	_	_	_
720575941499040891	T1_PRONM	_	GLUT	0.54	_	_	front_leg	gustatory_tactile	afferent	sensory	taste_peg_neuron	front_leg_taste_peg_neuron	_	left_prothoracic_leg_nerve	left	SNch07	SNch07	_	_	_
720575941499049697	PB	soma_in_brain	ACH	0.83	_	_	_	_	intrinsic	central_brain_intrinsic	central_complex_input_neuron	PB_input	DM6_IbSpsP	_	left	IbSpsP	IbSpsP	_	_	_
720575941499050057	SPS	soma_in_brain	GLUT	0.87	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SMPad2	_	left	PS005	PS005	_	_	_
720575941499050465	AVLP	soma_in_brain	ACH	0.68	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPl&p2_posterior	_	left	CB1717	CB1717	_	_	_
720575941499050977	AOTU	soma_in_brain	ACH	0.95	_	_	_	_	_	_	_	_	_	_	right	LC10	LC10	_	_	_
720575941499051745	AL	_	ACH	0.99	acetylcholine	_	antenna	carbon_dioxide_volatile_olfactory	afferent	sensory	olfactory_receptor_neuron	antenna_olfactory_receptor_neuron	_	right_antennal_nerve	right	ORN_V	ORN_V	_	_	_
720575941499056290	PRW	soma_in_brain	GABA	0.84	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	TRdm	_	right	CB2054	CB2054	_	_	_
720575941499058761	AL	_	ACH	0.98	acetylcholine	_	antenna	decaying_fruit_volatile_olfactory	afferent	sensory	olfactory_receptor_neuron	antenna_olfactory_receptor_neuron	_	left_antennal_nerve	left	ORN_VL1	ORN_VL1	_	_	_
720575941499060193	LO	soma_in_brain	GLUT	0.79	glutamate	_	_	_	intrinsic	visual_projection	lobula_columnar	_	_	_	left	LC20b	LC20b	_	_	_
720575941499062601	T1_PRONM.GNG	soma_in_VNC	ACH	0.67	acetylcholine	_	_	_	intrinsic	ascending	ascending_neuron	_	07B	_	right	AN07B040	AN07B040	_	_	_
720575941499065506	GNG.IPS	soma_in_brain	ACH	0.91	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	MX7	_	right	CB1021	CB1021	_	_	_
720575941499067003	HTCT.INTTCT	ascending_sensory_neuron	ACH	0.92	_	_	haltere	mechanical_strain_proprioception	afferent	sensory_ascending	campaniform_sensillum_neuron	haltere_campaniform_sensillum_neuron	_	left_dorsal_metathoracic_nerve	left	SApp09	SApp09	_	_	_
720575941499069257	LO	CNS_neuron_soma_in_brain	ACH	0.98	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	VPNp3	_	right	LC11	LC11	_	_	_
720575941499076321	ME	CNS_neuron_soma_in_brain	ACH	0.34	_	_	_	_	intrinsic	optic_lobe_intrinsic	distal_medulla	_	_	_	right	Dm16	Dm16	_	_	_
720575941499076937	SMP	soma_in_brain	DA	0.7	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SLPad1_posterior	_	left	CB1699	CB1699	_	_	_
720575941499076987	WTCT.SAD	soma_in_VNC	GABA	0.98	gaba	_	_	_	intrinsic	ascending	ascending_neuron	_	06B	_	left	AN06B031	AN06B031	_	_	_
720575941499077089	IB.VES	CNS_neuron_PS166_soma_in_brain	ACH	0.84	_	_	_	_	intrinsic	descending	descending_neuron	_	putative_primary	_	right	DNpe027	DNpe027	_	_	_
720575941499080009	LH.SLP	LHAV7b1?_soma_in_brain	ACH	0.5	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPl&d1_dorsal	_	right	CB1640	CB1640	_	_	_
720575941499080161	SIP.SMP	soma_in_brain	GLUT	0.41	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	DM6_dorso_lateral	_	left	SIP078	SIP078_SIP080	_	_	_
720575941499080571	ANM	_	ACH	0.88	_	_	abdomen	putative_nociception	afferent	sensory	multidendritic_neuron	abdomen_multidendritic_neuron	_	abdominal_nerve_trunk	right	SNch01	SNch01	_	_	_
720575941499081731	NO_CONS.T1_PRONM	_	GABA	0.71	_	_	front_leg	tactile	afferent	sensory	bristle_neuron	front_leg_bristle_neuron	_	left_prothoracic_leg_nerve	left	SNxxxx	SNxxxx	_	_	_
720575941499083081	LAL	soma_in_brain	ACH	0.58	_	_	_	_	intrinsic	central_brain_intrinsic	mushroom_body_output_neuron	_	putative_primary	_	right	MBON27	MBON27	_	_	_
720575941499098081	NO_CONS	soma_in_brain	_	_	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	DM6_dorso_lateral	_	left	SLP405	SLP405	_	_	_
720575941499098185	LH	soma_in_brain	GABA	0.41	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	LHp3	_	right	CB2148	CB2148	_	_	_
720575941499099617	AVLP	soma_in_brain	ACH	0.75	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPl1_or_VLPl5	_	left	CB0955	CB0955	_	_	_
720575941499099873	GNG	soma_in_brain	GABA	0.53	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	putative_primary	_	right	CB0337	CB0337	_	_	_
720575941499101153	AVLP.GOR	soma_in_brain	ACH	0.66	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	putative_primary	_	left	PVLP062	PVLP062	_	_	_
720575941499101513	GNG	_	ACH	0.57	_	_	labellum	tactile	afferent	sensory	bristle_neuron	labellum_bristle_neuron	_	right_maxillary-labial_nerve	right	BM_Taste	BM_Taste	_	_	_
720575941499101602	ME	CNS_neuron_soma_in_brain	GLUT	0.84	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	transmedullary_y	_	_	_	right	TmY5a	TmY5a	_	_	_
720575941499105249	SMP	soma_in_brain	DA	0.62	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SMPpd1	_	right	CB3779	CB3779	_	_	_
720575941499107041	LO.SPS	soma_in_brain	ACH	0.63	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	VPNp&v1_posterior	_	left	LC36	LC36	_	_	_
720575941499108577	LH.SLP	soma_in_brain	DA	0.41	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SLPav1_medial	_	left	CB1524	CB1524	_	_	_
720575941499112161	CRE.SIP	soma_in_brain	DA	0.51	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	DM1_antero_dorsal	_	left	SMP476	SMP476	_	_	_
720575941499116361	PLP.SPS	soma_in_brain	ACH	0.76	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	SLPa&l1_anterior	_	left	PLP057b	PLP057b	_	_	_
720575941499117281	FB	soma_in_brain	GLUT	0.98	_	_	_	_	intrinsic	central_brain_intrinsic	central_complex_input_neuron	FB_tangential	DL1_dorsal	_	left	FB2M	FB2M	_	_	_
720575941499119329	IPS.WED	soma_in_brain	GABA	0.62	_	_	_	_	_	_	_	_	_	_	left	_	_	_	_	_
720575941499119585	SIP.AOTU	soma_in_brain	ACH	0.86	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPl&p1_posterior	_	right	CB2204	CB2204	_	_	_
720575941499121889	NO_CONS.AL	_	ACH	1.0	acetylcholine	sNPF	antenna	olfactory	afferent	sensory	olfactory_receptor_neuron	antenna_olfactory_receptor_neuron	_	_	right	ORN_DA4l	ORN_DA4l	_	_	_
720575941499125217	LO.AVLP	soma_in_brain	ACH	0.77	_	_	_	_	intrinsic	visual_projection	lobula_columnar	_	_	_	right	LC31a	LC31a	_	_	_
720575941499137442	MB_CA.NO_CONS	soma_in_brain	_	_	_	_	_	_	_	central_brain_intrinsic	kenyon_cell	_	_	_	left	_	_	_	_	_
720575941499139041	PLP	soma_in_brain	GLUT	0.78	_	_	_	_	intrinsic	visual_projection	medulla_tangential	_	_	_	left	MTe04	MTe04	_	_	_
720575941499142217	SIP	soma_in_brain	DA	0.52	acetylcholine	_	_	_	intrinsic	central_brain_intrinsic	lateral_horn_output_neuron	_	SLPal2	_	left	aSP-g2	aSP-g2	_	_	_
720575941499144521	AVLP	soma_in_brain	ACH	0.77	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPa1_lateral	_	right	CB3368	CB3368	_	_	_
720575941499149025	ME	CNS_neuron_soma_in_brain	GLUT	0.42	glutamate	_	_	_	intrinsic	optic_lobe_intrinsic	distal_medulla	_	_	_	right	Dm4	Dm4	_	_	_
720575941499151433	AVLP.ICL	soma_in_brain	ACH	0.53	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPl&p2_lateral	_	right	CB1189	CB1189	_	_	_
720575941499153058	FLA	soma_in_brain	GABA	0.44	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	DM2_central	_	left	CB1071	CB1071	_	_	_
720575941499153314	ME.PLP	soma_in_brain	ACH	0.74	acetylcholine	_	_	_	intrinsic	visual_projection	medulla_tangential	_	_	_	right	MTe50	MTe50	_	_	_
720575941499155937	VES	soma_in_brain	GABA	0.84	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VESa2	_	left	CB2056	CB2056	_	_	_
720575941499157473	AVLP	soma_in_brain	GABA	0.58	_	_	_	_	intrinsic	central_brain_intrinsic	_	_	VLPl4_anterior	_	right	CB2847	CB2847	_	_	_
